,Employee_ID,Gender,Age,Relationship_Status,Hometown,Unit,Time_of_service,Time_since_promotion,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,Attrition
4358,EID_25770,F,27.0,Married,Lebanon,Security,5.0,3,1,4,8.0,5.0,0.0
4359,EID_3182,M,59.0,Married,Lebanon,R&D,37.0,2,0,2,4.0,2.0,0.0
4360,EID_9457,F,43.0,Married,Springfield,IT,18.0,4,1,3,5.0,3.0,0.0
4361,EID_18279,M,24.0,Single,Franklin,Marketing,5.0,4,1,4,8.0,4.0,0.0
4362,EID_14193,F,29.0,Married,Lebanon,Sales,6.0,3,0,3,7.0,2.0,0.0
4363,EID_13633,F,29.0,Married,Springfield,Logistics,7.0,3,0,4,8.0,2.0,0.0
4364,EID_25286,M,37.0,Married,Franklin,IT,15.0,4,1,4,2.0,3.0,0.0
4365,EID_7666,M,41.0,Single,Springfield,Operarions,13.0,3,0,3,5.0,3.0,0.0
4366,EID_7805,F,41.0,Single,Franklin,Human Resource Management,5.0,3,2,4,7.0,1.0,0.0
4367,EID_18736,M,19.0,Single,Washington,Sales,0.0,0,1,4,6.0,4.0,0.0
4368,EID_22816,F,19.0,Single,Lebanon,Accounting and Finance,0.0,0,1,3,8.0,4.0,0.0
4369,EID_11624,M,32.0,Married,Lebanon,Human Resource Management,5.0,2,0,1,7.0,1.0,0.0
4370,EID_3011,M,61.0,Married,Springfield,IT,25.0,4,1,5,7.0,3.0,0.0
4371,EID_3267,F,55.0,Single,Washington,IT,21.0,3,0,4,6.0,2.0,0.0
4372,EID_10043,F,44.0,Married,Clinton,Security,21.0,3,1,4,7.0,3.0,0.0
4373,EID_6112,F,54.0,Single,Washington,Operarions,22.0,2,1,1,5.0,1.0,0.0
4374,EID_19608,M,35.0,Single,Springfield,Operarions,10.0,1,0,3,4.0,3.0,0.0
4375,EID_6630,F,63.0,Single,Franklin,Sales,27.0,3,1,4,6.0,2.0,0.0
4376,EID_12565,F,33.0,Married,Springfield,R&D,8.0,2,0,2,4.0,2.0,0.0
4377,EID_15740,F,30.0,Married,Franklin,R&D,7.0,2,1,2,5.0,1.0,0.0
4378,EID_15729,F,26.0,Single,Washington,Logistics,4.0,2,1,1,4.0,3.0,0.0
4379,EID_19208,F,21.0,Married,Lebanon,IT,2.0,2,1,3,2.0,4.0,0.0
4380,EID_20118,M,35.0,Single,Washington,IT,9.0,3,1,1,4.0,4.0,0.0
4381,EID_5239,F,51.0,Married,Lebanon,IT,22.0,4,1,3,5.0,1.0,0.0
4382,EID_6199,M,53.0,Single,Clinton,Security,18.0,2,1,4,10.0,3.0,0.0
4383,EID_24100,F,45.0,Single,Springfield,Accounting and Finance,23.0,3,0,3,5.0,4.0,0.0
4384,EID_24084,F,37.0,Married,Franklin,Sales,8.0,3,2,5,8.0,4.0,0.0
4385,EID_1273,M,61.0,Single,Franklin,Purchasing,37.0,2,0,1,4.0,3.0,0.0
4386,EID_1305,F,60.0,Married,Lebanon,Sales,31.0,3,0,3,2.0,4.0,0.0
4387,EID_2446,F,57.0,Single,Springfield,Sales,23.0,4,0,3,7.0,2.0,0.0
4388,EID_10347,F,36.0,Married,Washington,R&D,14.0,1,1,1,4.0,3.0,0.0
4389,EID_25134,F,25.0,Married,Washington,Quality,6.0,4,1,3,7.0,4.0,0.0
4390,EID_24126,F,42.0,Single,Franklin,IT,7.0,3,2,1,5.0,4.0,0.0
4391,EID_4474,M,48.0,Single,Franklin,R&D,21.0,4,1,3,3.0,1.0,0.0
4392,EID_2913,F,56.0,Single,Lebanon,Logistics,33.0,3,2,3,6.0,3.0,0.0
4393,EID_3714,F,54.0,Single,Lebanon,IT,31.0,4,0,4,6.0,4.0,0.0
4394,EID_13732,F,30.0,Married,Clinton,Security,7.0,4,1,4,4.0,4.0,0.0
4395,EID_7386,F,43.0,Married,Springfield,IT,8.0,1,1,2,4.0,3.0,0.0
4396,EID_11778,F,32.0,Single,Springfield,Security,7.0,1,0,3,6.0,1.0,0.0
4397,EID_5665,M,46.0,Married,Springfield,R&D,21.0,2,1,4,7.0,1.0,0.0
4398,EID_9048,M,47.0,Married,Lebanon,Logistics,13.0,2,1,3,8.0,3.0,0.0
4399,EID_15297,M,27.0,Single,Lebanon,IT,5.0,1,1,5,2.0,1.0,0.0
4400,EID_1307,M,57.0,Married,Clinton,R&D,19.0,3,0,4,9.0,4.0,0.0
4401,EID_20827,M,52.0,Married,Lebanon,Accounting and Finance,24.0,1,0,3,8.0,1.0,0.0
4402,EID_12077,M,35.0,Single,Lebanon,Sales,10.0,4,1,2,5.0,1.0,0.0
4403,EID_17852,M,21.0,Married,Clinton,Accounting and Finance,2.0,2,1,4,8.0,1.0,0.0
4404,EID_17449,M,22.0,Married,Franklin,Sales,3.0,1,1,1,7.0,4.0,0.0
4405,EID_20462,F,32.0,Single,Washington,Human Resource Management,8.0,2,0,3,6.0,2.0,0.0
4406,EID_21861,M,31.0,Single,Springfield,Operarions,8.0,3,0,4,10.0,3.0,0.0
4407,EID_3595,F,64.0,Married,Franklin,IT,32.0,3,0,2,6.0,2.0,0.0
4408,EID_18546,F,21.0,Single,Clinton,Quality,2.0,2,1,2,4.0,1.0,0.0
4409,EID_5681,F,55.0,Married,Lebanon,IT,26.0,4,0,4,8.0,4.0,0.0
4410,EID_23013,M,27.0,Single,Lebanon,Logistics,3.0,3,1,2,6.0,4.0,0.0
4411,EID_22929,M,60.0,Married,Franklin,Accounting and Finance,34.0,1,1,3,5.0,1.0,0.0
4412,EID_10654,M,35.0,Married,Springfield,R&D,8.0,2,2,3,5.0,2.0,0.0
4413,EID_19387,F,19.0,Married,Springfield,Logistics,0.0,0,1,3,8.0,3.0,0.0
4414,EID_12049,M,40.0,Married,Washington,IT,12.0,3,1,2,2.0,5.0,0.0
4415,EID_15803,M,24.0,Single,Springfield,R&D,5.0,1,0,1,8.0,1.0,0.0
4416,EID_18476,M,21.0,Married,Springfield,Quality,2.0,2,0,3,8.0,3.0,1.0
4417,EID_1666,M,60.0,Married,Washington,IT,26.0,2,1,3,4.0,1.0,0.0
4418,EID_7419,M,42.0,Married,Springfield,IT,13.0,3,1,5,1.0,1.0,1.0
4419,EID_11627,F,32.0,Married,Franklin,Human Resource Management,6.0,3,0,3,8.0,2.0,1.0
4420,EID_23197,M,26.0,Single,Lebanon,IT,2.0,2,1,2,9.0,2.0,0.0
4421,EID_25720,F,31.0,Married,Springfield,IT,5.0,1,0,3,4.0,5.0,0.0
4422,EID_19698,F,35.0,Single,Franklin,IT,8.0,2,0,1,3.0,2.0,0.0
4423,EID_6075,F,45.0,Married,Lebanon,Operarions,16.0,2,1,2,4.0,2.0,0.0
4424,EID_9985,F,37.0,Married,Springfield,Operarions,12.0,2,1,3,5.0,1.0,1.0
4425,EID_13389,M,27.0,Single,Clinton,Logistics,4.0,1,1,3,8.0,1.0,0.0
4426,EID_18865,F,20.0,Single,Washington,IT,1.0,1,0,2,8.0,4.0,0.0
4427,EID_9938,F,,Single,Clinton,Operarions,2.0,2,0,1,6.0,3.0,0.0
4428,EID_19595,F,19.0,Single,Lebanon,Operarions,0.0,0,1,5,8.0,2.0,0.0
4429,EID_13726,F,30.0,Married,Springfield,Purchasing,7.0,2,0,3,9.0,1.0,0.0
4430,EID_8848,F,39.0,Married,Franklin,Operarions,15.0,3,1,1,8.0,4.0,0.0
4431,EID_7935,M,41.0,Single,Lebanon,IT,5.0,1,2,4,4.0,1.0,0.0
4432,EID_4970,F,56.0,Married,Franklin,Sales,20.0,3,1,1,6.0,1.0,0.0
4433,EID_12753,F,29.0,Single,Washington,Logistics,6.0,2,1,2,6.0,1.0,0.0
4434,EID_11048,M,43.0,Single,Lebanon,Logistics,5.0,3,1,2,6.0,1.0,0.0
4435,EID_8485,F,49.0,Married,Franklin,Marketing,24.0,2,1,2,6.0,2.0,0.0
4436,EID_16690,M,28.0,Single,Springfield,Logistics,6.0,4,0,2,8.0,4.0,0.0
4437,EID_16169,M,23.0,Married,Springfield,Sales,4.0,4,0,2,4.0,2.0,0.0
4438,EID_10123,F,36.0,Married,Franklin,Sales,8.0,4,0,3,6.0,1.0,0.0
4439,EID_7682,F,50.0,Single,Clinton,Accounting and Finance,24.0,3,2,1,7.0,1.0,1.0
4440,EID_5760,M,48.0,Married,Lebanon,Production,25.0,3,1,3,7.0,2.0,1.0
4441,EID_6922,F,43.0,Married,Washington,Sales,21.0,2,1,3,9.0,4.0,0.0
4442,EID_12748,M,38.0,Married,Washington,Quality,12.0,4,2,4,8.0,1.0,0.0
4443,EID_12328,M,30.0,Single,Washington,Accounting and Finance,6.0,4,1,1,2.0,3.0,0.0
4444,EID_14446,F,29.0,Married,Springfield,Purchasing,5.0,2,0,5,5.0,2.0,0.0
4445,EID_11837,F,36.0,Single,Lebanon,Sales,9.0,2,0,2,6.0,4.0,0.0
4446,EID_22191,F,45.0,Single,Springfield,Production,21.0,2,1,3,4.0,2.0,0.0
4447,EID_19565,M,19.0,Married,Lebanon,IT,0.0,0,2,5,2.0,3.0,0.0
4448,EID_1609,M,65.0,Married,Springfield,Logistics,33.0,4,0,3,6.0,2.0,0.0
4449,EID_16117,M,25.0,Single,Springfield,Logistics,6.0,2,0,3,9.0,4.0,0.0
4450,EID_4934,M,65.0,Single,Washington,Human Resource Management,34.0,2,0,1,8.0,3.0,0.0
4451,EID_15524,M,24.0,Married,Springfield,IT,5.0,1,0,3,8.0,2.0,0.0
4452,EID_8794,M,59.0,Married,Lebanon,Human Resource Management,31.0,2,2,4,6.0,1.0,0.0
4453,EID_4860,F,,Married,Springfield,Production,37.0,2,1,1,5.0,2.0,0.0
4454,EID_1824,F,55.0,Single,Franklin,IT,33.0,4,1,2,8.0,3.0,0.0
4455,EID_11171,M,33.0,Married,Springfield,IT,11.0,1,1,3,6.0,3.0,0.0
4456,EID_20158,M,22.0,Married,Springfield,Purchasing,3.0,3,1,3,10.0,1.0,0.0
4457,EID_10476,F,35.0,Married,Lebanon,Sales,13.0,3,0,2,3.0,3.0,0.0
4458,EID_6038,F,49.0,Married,Lebanon,Sales,23.0,3,1,2,4.0,1.0,0.0
4459,EID_4108,M,,Single,Lebanon,Logistics,23.0,4,0,2,5.0,4.0,0.0
4460,EID_10018,F,37.0,Single,Lebanon,Sales,15.0,4,0,2,5.0,4.0,0.0
4461,EID_6985,F,43.0,Married,Lebanon,Sales,14.0,3,1,5,9.0,2.0,0.0
4462,EID_18773,F,22.0,Married,Franklin,IT,3.0,3,0,3,9.0,1.0,0.0
4463,EID_21934,F,28.0,Single,Clinton,Quality,4.0,4,2,2,7.0,1.0,0.0
4464,EID_3727,F,50.0,Married,Washington,Purchasing,20.0,1,0,1,8.0,4.0,0.0
4465,EID_10774,F,38.0,Single,Franklin,Purchasing,11.0,2,1,1,5.0,2.0,1.0
4466,EID_4436,M,65.0,Married,Clinton,Purchasing,35.0,2,1,2,8.0,5.0,0.0
4467,EID_4593,M,52.0,Single,Lebanon,IT,26.0,4,0,4,9.0,4.0,0.0
4468,EID_5864,M,49.0,Single,Franklin,Quality,14.0,3,1,3,3.0,4.0,0.0
4469,EID_21791,F,27.0,Single,Lebanon,Sales,3.0,2,1,5,8.0,3.0,0.0
4470,EID_19429,F,54.0,Married,Springfield,Sales,15.0,2,1,3,8.0,1.0,0.0
4471,EID_24970,F,32.0,Single,Lebanon,R&D,5.0,2,0,1,7.0,3.0,0.0
4472,EID_21493,M,26.0,Single,Clinton,R&D,3.0,2,0,3,1.0,2.0,0.0
4473,EID_21316,M,37.0,Married,Franklin,IT,13.0,3,1,2,5.0,1.0,0.0
4474,EID_12087,M,31.0,Married,Springfield,Security,3.0,1,1,2,3.0,5.0,0.0
4475,EID_8537,F,43.0,Married,Lebanon,Operarions,20.0,2,0,3,9.0,4.0,0.0
4476,EID_15701,F,30.0,Married,Springfield,Purchasing,8.0,3,0,1,6.0,4.0,0.0
4477,EID_13742,M,26.0,Married,Springfield,Logistics,2.0,1,0,4,8.0,3.0,0.0
4478,EID_13538,M,36.0,Married,Lebanon,Operarions,8.0,1,1,3,8.0,2.0,0.0
4479,EID_8289,F,40.0,Married,Springfield,Purchasing,13.0,2,1,3,10.0,3.0,0.0
4480,EID_23545,F,42.0,Married,Franklin,Accounting and Finance,20.0,4,1,2,8.0,3.0,0.0
4481,EID_7037,F,65.0,Married,Springfield,Human Resource Management,40.0,4,1,2,7.0,2.0,1.0
4482,EID_21752,F,22.0,Married,Washington,Accounting and Finance,3.0,2,1,4,4.0,3.0,1.0
4483,EID_10183,F,36.0,Married,Franklin,IT,12.0,3,1,5,5.0,4.0,1.0
4484,EID_10350,M,36.0,Married,Lebanon,IT,10.0,3,0,3,4.0,3.0,0.0
4485,EID_22762,F,30.0,Married,Franklin,Sales,8.0,3,1,4,5.0,3.0,0.0
4486,EID_1446,M,60.0,Married,Franklin,Operarions,30.0,1,0,2,6.0,1.0,0.0
4487,EID_13730,F,26.0,Married,Franklin,R&D,3.0,3,1,5,5.0,3.0,0.0
4488,EID_20112,F,35.0,Married,Lebanon,Security,6.0,3,1,3,2.0,3.0,0.0
4489,EID_18742,F,19.0,Single,Lebanon,IT,0.0,0,1,1,3.0,3.0,0.0
4490,EID_25595,M,54.0,Single,Lebanon,Purchasing,22.0,1,0,2,6.0,3.0,0.0
4491,EID_7247,M,42.0,Married,Washington,Logistics,16.0,4,1,5,6.0,2.0,0.0
4492,EID_23075,M,32.0,Married,Lebanon,IT,7.0,3,2,3,4.0,3.0,0.0
4493,EID_13417,F,36.0,Married,Franklin,Operarions,14.0,4,0,3,1.0,2.0,0.0
4494,EID_2483,F,53.0,Single,Springfield,Operarions,30.0,2,1,2,9.0,1.0,0.0
4495,EID_4887,M,51.0,Married,Lebanon,Accounting and Finance,20.0,3,0,2,6.0,2.0,0.0
4496,EID_25885,M,25.0,Married,Lebanon,IT,6.0,4,1,4,9.0,2.0,0.0
4497,EID_15053,M,32.0,Single,Lebanon,Accounting and Finance,7.0,4,0,1,5.0,3.0,0.0
4498,EID_14780,F,24.0,Married,Lebanon,Sales,5.0,2,1,1,5.0,1.0,0.0
4499,EID_14321,F,34.0,Single,Springfield,Sales,12.0,4,1,2,10.0,1.0,0.0
4500,EID_10524,M,35.0,Married,Lebanon,Logistics,10.0,3,2,3,8.0,1.0,0.0
4501,EID_25131,F,52.0,Married,Lebanon,Sales,15.0,2,1,2,8.0,4.0,0.0
4502,EID_19539,F,54.0,Single,Clinton,IT,18.0,4,1,2,9.0,4.0,0.0
4503,EID_19952,M,45.0,Single,Clinton,Logistics,18.0,2,1,2,2.0,2.0,0.0
4504,EID_12923,F,32.0,Married,Lebanon,Logistics,7.0,3,0,3,8.0,2.0,0.0
4505,EID_19075,M,19.0,Married,Washington,IT,0.0,0,0,5,2.0,3.0,0.0
4506,EID_18066,M,24.0,Single,Washington,Sales,5.0,1,1,2,10.0,2.0,0.0
4507,EID_6137,F,49.0,Single,Springfield,R&D,17.0,4,1,3,1.0,1.0,0.0
4508,EID_11400,M,33.0,Married,Washington,Operarions,5.0,1,0,3,,2.0,0.0
4509,EID_13632,F,32.0,Married,Franklin,IT,8.0,1,1,1,7.0,1.0,0.0
4510,EID_3366,M,59.0,Single,Clinton,IT,27.0,2,0,2,9.0,4.0,0.0
4511,EID_16927,F,24.0,Married,Clinton,R&D,5.0,2,1,1,7.0,3.0,0.0
4512,EID_5814,F,62.0,Married,Lebanon,Purchasing,29.0,2,0,5,4.0,3.0,0.0
4513,EID_20802,F,30.0,Married,Lebanon,Sales,8.0,4,1,3,4.0,2.0,0.0
4514,EID_21989,F,45.0,Married,Springfield,Logistics,18.0,4,2,3,7.0,3.0,0.0
4515,EID_3436,F,54.0,Single,Lebanon,R&D,28.0,1,1,2,5.0,1.0,0.0
4516,EID_3909,M,58.0,Married,Lebanon,Sales,28.0,2,1,3,5.0,2.0,0.0
4517,EID_16902,F,24.0,Married,Franklin,Marketing,5.0,3,1,4,5.0,3.0,0.0
4518,EID_5686,M,46.0,Married,Springfield,Accounting and Finance,20.0,4,0,5,8.0,2.0,0.0
4519,EID_14279,F,34.0,Single,Franklin,Purchasing,10.0,2,0,3,1.0,1.0,0.0
4520,EID_10495,F,44.0,Married,Springfield,Operarions,17.0,1,1,5,6.0,1.0,0.0
4521,EID_25439,F,47.0,Married,Lebanon,Accounting and Finance,10.0,3,1,2,5.0,4.0,0.0
4522,EID_8249,F,44.0,Single,Clinton,Logistics,13.0,4,2,5,5.0,3.0,0.0
4523,EID_5926,F,54.0,Married,Franklin,R&D,25.0,4,0,3,3.0,3.0,0.0
4524,EID_3589,F,54.0,Married,Franklin,IT,24.0,1,1,2,6.0,3.0,0.0
4525,EID_15266,F,,Married,Lebanon,Marketing,6.0,2,1,3,6.0,4.0,0.0
4526,EID_13473,M,31.0,Single,Franklin,IT,2.0,2,1,3,3.0,3.0,0.0
4527,EID_7138,F,42.0,Single,Lebanon,IT,14.0,2,0,3,6.0,1.0,0.0
4528,EID_20820,F,60.0,Married,Franklin,Human Resource Management,,2,1,1,9.0,3.0,0.0
4529,EID_14387,F,26.0,Single,Lebanon,R&D,4.0,4,1,2,4.0,2.0,0.0
4530,EID_18188,M,21.0,Married,Clinton,Human Resource Management,2.0,2,1,3,8.0,2.0,0.0
4531,EID_13564,M,27.0,Married,Springfield,Accounting and Finance,4.0,2,0,3,6.0,3.0,0.0
4532,EID_19982,F,30.0,Single,Lebanon,Production,8.0,4,1,4,2.0,,1.0
4533,EID_17550,F,25.0,Married,Lebanon,IT,6.0,2,1,1,6.0,5.0,0.0
4534,EID_6642,M,48.0,Married,Washington,Sales,11.0,3,1,2,4.0,3.0,0.0
4535,EID_21458,F,42.0,Married,Clinton,Accounting and Finance,10.0,1,1,5,9.0,3.0,0.0
4536,EID_1599,F,60.0,Married,Washington,Logistics,37.0,1,1,3,1.0,1.0,0.0
4537,EID_17905,F,22.0,Single,Lebanon,Marketing,3.0,3,1,4,5.0,4.0,1.0
4538,EID_3651,F,50.0,Single,Springfield,Sales,15.0,2,0,3,5.0,4.0,1.0
4539,EID_19887,M,45.0,Married,Lebanon,IT,22.0,3,1,3,4.0,3.0,0.0
4540,EID_12034,M,40.0,Single,Franklin,Logistics,17.0,4,1,1,4.0,1.0,0.0
4541,EID_10955,F,43.0,Single,Franklin,Quality,7.0,3,1,4,4.0,1.0,0.0
4542,EID_9527,F,42.0,Married,Franklin,R&D,9.0,1,2,3,7.0,1.0,0.0
4543,EID_16947,F,22.0,Single,Washington,IT,3.0,2,2,4,4.0,2.0,0.0
4544,EID_12757,M,,Single,Springfield,IT,15.0,3,1,2,8.0,2.0,0.0
4545,EID_1410,M,65.0,Married,Springfield,Sales,42.0,2,0,5,8.0,4.0,0.0
4546,EID_21583,F,25.0,Single,Washington,R&D,6.0,1,0,3,2.0,3.0,0.0
4547,EID_13314,M,27.0,Single,Springfield,Quality,5.0,1,1,3,8.0,1.0,0.0
4548,EID_19727,F,30.0,Single,Lebanon,Sales,6.0,3,1,2,8.0,3.0,0.0
4549,EID_14542,M,27.0,Single,Franklin,Purchasing,5.0,2,1,4,7.0,1.0,0.0
4550,EID_3737,M,,Married,Lebanon,IT,35.0,2,1,2,5.0,2.0,0.0
4551,EID_13226,M,31.0,Married,Springfield,Quality,2.0,2,1,2,1.0,3.0,1.0
4552,EID_7967,M,59.0,Married,Lebanon,Purchasing,35.0,4,1,1,8.0,4.0,0.0
4553,EID_14754,F,33.0,Married,Springfield,Accounting and Finance,4.0,1,1,3,9.0,1.0,0.0
4554,EID_18412,M,21.0,Single,Washington,Purchasing,2.0,2,1,1,5.0,3.0,0.0
4555,EID_6653,F,53.0,Married,Lebanon,R&D,28.0,1,0,4,7.0,1.0,0.0
4556,EID_13788,M,34.0,Single,Lebanon,Logistics,11.0,1,1,2,1.0,2.0,0.0
4557,EID_3923,F,49.0,Married,Lebanon,R&D,13.0,3,0,3,8.0,3.0,1.0
4558,EID_7127,F,65.0,Married,Washington,Sales,42.0,2,1,2,8.0,3.0,0.0
4559,EID_12362,M,33.0,Married,Lebanon,Sales,9.0,4,1,3,5.0,1.0,0.0
4560,EID_13959,F,30.0,Married,Springfield,IT,8.0,3,0,3,5.0,2.0,0.0
4561,EID_8400,M,59.0,Single,Lebanon,Logistics,28.0,1,2,5,4.0,4.0,0.0
4562,EID_1366,F,61.0,Married,Springfield,IT,35.0,3,1,3,8.0,1.0,0.0
4563,EID_17828,F,21.0,Single,Washington,Operarions,2.0,2,2,1,2.0,3.0,0.0
4564,EID_25769,F,25.0,Single,Franklin,Logistics,6.0,1,1,5,7.0,3.0,0.0
4565,EID_6906,M,63.0,Married,Washington,IT,27.0,2,0,4,5.0,1.0,0.0
4566,EID_15453,M,27.0,Married,Lebanon,Production,3.0,1,0,2,8.0,1.0,0.0
4567,EID_10150,M,36.0,Single,Springfield,Logistics,11.0,3,2,4,7.0,3.0,0.0
4568,EID_18679,F,20.0,Single,Springfield,Marketing,1.0,1,1,2,5.0,5.0,0.0
4569,EID_16297,M,23.0,Married,Springfield,Purchasing,4.0,3,2,3,4.0,2.0,0.0
4570,EID_9492,M,38.0,Married,Franklin,Production,12.0,2,0,3,2.0,1.0,0.0
4571,EID_6846,F,47.0,Single,Franklin,IT,18.0,2,1,5,3.0,1.0,0.0
4572,EID_1715,M,60.0,Married,Lebanon,Marketing,25.0,2,0,3,9.0,1.0,0.0
4573,EID_10899,F,43.0,Married,Springfield,Human Resource Management,11.0,3,1,2,8.0,2.0,0.0
4574,EID_4713,M,52.0,Married,Lebanon,Operarions,15.0,3,2,1,8.0,1.0,0.0
4575,EID_7081,M,43.0,Married,Washington,Quality,7.0,1,0,4,7.0,1.0,1.0
4576,EID_4657,M,48.0,Single,Lebanon,Purchasing,20.0,1,0,2,6.0,3.0,0.0
4577,EID_25243,F,42.0,Single,Lebanon,IT,6.0,3,2,2,5.0,3.0,0.0
4578,EID_25325,F,32.0,Married,Springfield,IT,7.0,1,0,2,5.0,1.0,0.0
4579,EID_25474,M,22.0,Married,Springfield,R&D,3.0,3,0,2,9.0,3.0,0.0
4580,EID_6204,M,44.0,Single,Lebanon,Sales,6.0,4,0,2,4.0,3.0,0.0
4581,EID_15065,M,30.0,Single,Lebanon,Operarions,8.0,1,1,2,6.0,2.0,0.0
4582,EID_25281,F,19.0,Married,Springfield,IT,0.0,0,1,4,4.0,2.0,1.0
4583,EID_4225,F,65.0,Single,Clinton,IT,28.0,1,2,3,5.0,3.0,0.0
4584,EID_21146,M,27.0,Married,Lebanon,R&D,5.0,3,1,2,8.0,1.0,0.0
4585,EID_16974,F,22.0,Married,Springfield,IT,3.0,1,1,3,4.0,1.0,0.0
4586,EID_14449,F,29.0,Married,Springfield,Logistics,7.0,2,1,2,8.0,2.0,0.0
4587,EID_10407,F,35.0,Married,Lebanon,Logistics,12.0,4,0,4,4.0,2.0,0.0
4588,EID_18851,F,22.0,Married,Lebanon,Sales,3.0,3,0,1,5.0,1.0,0.0
4589,EID_7897,F,65.0,Single,Washington,IT,29.0,4,0,3,7.0,1.0,1.0
4590,EID_7743,F,50.0,Single,Lebanon,Quality,16.0,3,2,5,8.0,3.0,0.0
4591,EID_11256,F,33.0,Single,Springfield,R&D,4.0,4,0,3,7.0,2.0,0.0
4592,EID_11859,M,40.0,Married,Franklin,Logistics,14.0,2,1,2,9.0,3.0,0.0
4593,EID_14636,F,29.0,Married,Lebanon,Logistics,5.0,4,1,5,4.0,3.0,0.0
4594,EID_7291,F,46.0,Married,Lebanon,Accounting and Finance,22.0,4,1,2,5.0,2.0,0.0
4595,EID_12816,M,29.0,Married,Franklin,Operarions,6.0,4,1,2,4.0,1.0,0.0
4596,EID_16851,M,24.0,Married,Franklin,Logistics,5.0,2,1,2,7.0,4.0,0.0
4597,EID_12951,F,28.0,Single,Springfield,Production,5.0,4,1,5,3.0,3.0,0.0
4598,EID_21506,F,60.0,Single,Franklin,Marketing,26.0,4,2,4,8.0,4.0,1.0
4599,EID_1520,F,,Married,Springfield,IT,21.0,1,1,3,6.0,1.0,0.0
4600,EID_20109,M,32.0,Married,Lebanon,Operarions,4.0,3,1,2,6.0,2.0,0.0
4601,EID_8924,F,39.0,Married,Lebanon,IT,14.0,2,0,4,7.0,1.0,1.0
4602,EID_23285,M,30.0,Married,Franklin,R&D,7.0,1,1,2,3.0,4.0,0.0
4603,EID_14510,M,25.0,Married,Springfield,R&D,6.0,4,2,2,6.0,1.0,0.0
4604,EID_6493,F,53.0,Single,Franklin,Accounting and Finance,19.0,3,1,4,10.0,1.0,0.0
4605,EID_6784,M,43.0,Married,Clinton,Purchasing,14.0,3,2,2,10.0,1.0,0.0
4606,EID_22668,F,,Single,Lebanon,Purchasing,5.0,3,1,3,8.0,3.0,0.0
4607,EID_13210,M,37.0,Single,Springfield,Human Resource Management,11.0,4,1,2,6.0,2.0,0.0
4608,EID_17050,F,27.0,Married,Lebanon,IT,5.0,4,1,1,8.0,4.0,0.0
4609,EID_5158,F,51.0,Married,Washington,Purchasing,15.0,4,1,3,1.0,2.0,0.0
4610,EID_3012,F,56.0,Married,Springfield,Operarions,24.0,2,2,4,6.0,3.0,0.0
4611,EID_8409,M,40.0,Married,Lebanon,Quality,13.0,3,1,1,7.0,3.0,0.0
4612,EID_22538,M,22.0,Single,Franklin,Operarions,3.0,3,1,1,9.0,3.0,0.0
4613,EID_14988,F,28.0,Married,Springfield,Sales,4.0,2,0,2,7.0,1.0,0.0
4614,EID_2891,F,61.0,Married,Franklin,Logistics,23.0,2,1,2,4.0,1.0,0.0
4615,EID_7734,F,50.0,Single,Franklin,Accounting and Finance,14.0,4,1,5,8.0,3.0,0.0
4616,EID_20853,M,28.0,Married,Washington,Sales,4.0,1,0,1,3.0,2.0,0.0
4617,EID_2762,F,56.0,Married,Springfield,IT,22.0,4,1,4,2.0,1.0,0.0
4618,EID_22985,F,27.0,Married,Washington,IT,4.0,1,1,3,8.0,3.0,0.0
4619,EID_2763,F,52.0,Married,Clinton,Human Resource Management,17.0,2,1,2,6.0,3.0,0.0
4620,EID_10145,M,45.0,Single,Springfield,R&D,15.0,1,0,3,6.0,3.0,0.0
4621,EID_12830,F,33.0,Married,Washington,IT,5.0,4,2,3,5.0,3.0,0.0
4622,EID_20383,M,52.0,Single,Lebanon,Purchasing,19.0,1,0,3,3.0,4.0,0.0
4623,EID_8903,F,,Single,Springfield,IT,11.0,3,0,5,7.0,3.0,0.0
4624,EID_23448,M,54.0,Married,Lebanon,Operarions,26.0,4,1,1,4.0,2.0,0.0
4625,EID_3215,M,60.0,Married,Springfield,Logistics,27.0,3,2,3,6.0,4.0,0.0
4626,EID_19774,F,54.0,Married,Springfield,Sales,22.0,3,1,3,6.0,2.0,1.0
4627,EID_25856,M,25.0,Single,Clinton,IT,6.0,4,0,2,4.0,3.0,1.0
4628,EID_9529,M,65.0,Single,Franklin,Logistics,26.0,2,1,3,2.0,2.0,0.0
4629,EID_2042,F,59.0,Married,Springfield,Accounting and Finance,27.0,2,0,5,4.0,3.0,1.0
4630,EID_4461,F,52.0,Married,Washington,Sales,17.0,1,0,3,4.0,1.0,0.0
4631,EID_6361,M,65.0,Married,Lebanon,Sales,29.0,4,2,2,6.0,2.0,0.0
4632,EID_7080,F,47.0,Married,Springfield,Purchasing,15.0,2,1,3,10.0,1.0,0.0
4633,EID_19432,F,,Married,Lebanon,Quality,18.0,4,1,2,3.0,4.0,0.0
4634,EID_5829,F,45.0,Married,Lebanon,Logistics,23.0,2,2,2,4.0,1.0,0.0
4635,EID_12866,M,32.0,Married,Springfield,R&D,5.0,4,1,1,4.0,1.0,1.0
4636,EID_23716,F,47.0,Single,Franklin,Logistics,12.0,3,0,4,7.0,2.0,0.0
4637,EID_14055,F,29.0,Married,Washington,Sales,5.0,2,0,2,3.0,3.0,0.0
